site_abbreviation,Type,Record_date,common_name,genus,species,Minute_first_detected,Year,Month,Day,Site,Path,Filename
MCC,EXP,2015-05-13,American Goldfinch,Spinus,tristis,59,2015,May,13,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150513_044100.flac,MCCL-EXP_0+1_20150513_044100.flac
MCC,EXP,2015-05-21,Ring-necked Pheasant,Phasianus,colchicus,5,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Blue Jay,Cyanocitta,cristata,5,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,American Robin,Turdus,migratorius,5,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Mourning Dove,Zenaida,macroura,5,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Field Sparrow,Spizella,pusilla,5,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Red-bellied Woodpecker,Melanerpes,carolinus,9,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Eurasian Collared-Dove,Streptopelia,decaocto,9,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Song Sparrow,Melospiza,melodia,9,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Common Yellowthroat,Geothlypis,trichas,9,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Red-winged Blackbird,Agelaius,phoeniceus,9,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Canada Goose,Branta,canadensis,12,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Brown-headed Cowbird,Molothrus,ater,12,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Northern Cardinal,Cardinalis,cardinalis,29,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-21,Eastern Meadowlark,Sturnella,magna,29,2015,May,21,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150521_053400.flac,MCCL-EXP_0+1_20150521_053400.flac
MCC,EXP,2015-05-27,Brown Thrasher,Toxostoma,rufum,1,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Brown-headed Cowbird,Molothrus,ater,1,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Common Yellowthroat,Geothlypis,trichas,1,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Song Sparrow,Melospiza,melodia,1,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Ring-necked Pheasant,Phasianus,colchicus,1,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Dickcissel,Spiza,americana,1,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Eastern Meadowlark,Sturnella,magna,1,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Red-winged Blackbird,Agelaius,phoeniceus,1,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Mourning Dove,Zenaida,macroura,9,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Field Sparrow,Spizella,pusilla,13,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Eurasian Collared-Dove,Streptopelia,decaocto,20,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Red-bellied Woodpecker,Melanerpes,carolinus,21,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,American Robin,Turdus,migratorius,21,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-05-27,Vesper Sparrow,Pooecetes,gramineus,49,2015,May,27,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150527_052900.flac,MCCL-EXP_0+1_20150527_052900.flac
MCC,EXP,2015-06-07,Field Sparrow,Spizella,pusilla,3,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-07,Dickcissel,Spiza,americana,3,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-07,American Robin,Turdus,migratorius,3,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-07,Brown-headed Cowbird,Molothrus,ater,3,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-07,Northern Cardinal,Cardinalis,cardinalis,3,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-07,Common Yellowthroat,Geothlypis,trichas,3,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-07,Brown Thrasher,Toxostoma,rufum,9,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-07,Eastern Meadowlark,Sturnella,magna,9,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-07,Unknown Bird,,,9,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-07,Ring-necked Pheasant,Phasianus,colchicus,9,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-07,Song Sparrow,Melospiza,melodia,14,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-07,Red-winged Blackbird,Agelaius,phoeniceus,42,2015,Jun,7,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150607_052400.flac,MCCL-EXP_0+1_20150607_052400.flac
MCC,EXP,2015-06-14,Dickcissel,Spiza,americana,2,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Brown-headed Cowbird,Molothrus,ater,2,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Field Sparrow,Spizella,pusilla,2,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Brown Thrasher,Toxostoma,rufum,2,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Eastern Meadowlark,Sturnella,magna,2,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Blue Jay,Cyanocitta,cristata,2,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,American Robin,Turdus,migratorius,11,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Ring-necked Pheasant,Phasianus,colchicus,11,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Common Yellowthroat,Geothlypis,trichas,11,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Song Sparrow,Melospiza,melodia,30,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Mourning Dove,Zenaida,macroura,30,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Horned Lark,Eremophila,alpestris,32,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Northern Cardinal,Cardinalis,cardinalis,44,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Killdeer,Charadrius,vociferus,44,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-14,Red-winged Blackbird,Agelaius,phoeniceus,47,2015,Jun,14,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150614_052300.flac,MCCL-EXP_0+1_20150614_052300.flac
MCC,EXP,2015-06-16,American Robin,Turdus,migratorius,2,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Brown-headed Cowbird,Molothrus,ater,2,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Dickcissel,Spiza,americana,2,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Eastern Meadowlark,Sturnella,magna,2,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Unknown Bird,,,2,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Ring-necked Pheasant,Phasianus,colchicus,2,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Northern Cardinal,Cardinalis,cardinalis,2,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Brown-headed Cowbird,Molothrus,ater,2,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Field Sparrow,Spizella,pusilla,2,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Brown Thrasher,Toxostoma,rufum,2,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Red-winged Blackbird,Agelaius,phoeniceus,10,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Red-bellied Woodpecker,Melanerpes,carolinus,15,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Unknown Bird,,,15,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Song Sparrow,Melospiza,melodia,15,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-16,Upland Sandpiper,Bartramia,longicauda,49,2015,Jun,16,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150616_052300.flac,MCCL-EXP_0+1_20150616_052300.flac
MCC,EXP,2015-06-23,Dickcissel,Spiza,americana,3,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Eastern Meadowlark,Sturnella,magna,3,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,American Robin,Turdus,migratorius,3,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Song Sparrow,Melospiza,melodia,3,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Grasshopper Sparrow,Ammodramus,savannarum,3,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Red-winged Blackbird,Agelaius,phoeniceus,3,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Brown Thrasher,Toxostoma,rufum,3,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Field Sparrow,Spizella,pusilla,6,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Northern Cardinal,Cardinalis,cardinalis,6,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Red-bellied Woodpecker,Melanerpes,carolinus,15,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Killdeer,Charadrius,vociferus,28,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Mourning Dove,Zenaida,macroura,34,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Ring-necked Pheasant,Phasianus,colchicus,34,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Blue Jay,Cyanocitta,cristata,43,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Brown-headed Cowbird,Molothrus,ater,46,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-06-23,Eurasian Collared-Dove,Streptopelia,decaocto,52,2015,Jun,23,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150623_052400.flac,MCCL-EXP_0+1_20150623_052400.flac
MCC,EXP,2015-07-05,Mourning Dove,Zenaida,macroura,3,2015,Jul,5,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150705_053000.flac,MCCL-EXP_0+1_20150705_053000.flac
MCC,EXP,2015-07-05,Dickcissel,Spiza,americana,3,2015,Jul,5,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150705_053000.flac,MCCL-EXP_0+1_20150705_053000.flac
MCC,EXP,2015-07-05,American Robin,Turdus,migratorius,3,2015,Jul,5,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150705_053000.flac,MCCL-EXP_0+1_20150705_053000.flac
MCC,EXP,2015-07-05,Ring-necked Pheasant,Phasianus,colchicus,3,2015,Jul,5,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150705_053000.flac,MCCL-EXP_0+1_20150705_053000.flac
MCC,EXP,2015-07-05,Brown-headed Cowbird,Molothrus,ater,3,2015,Jul,5,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150705_053000.flac,MCCL-EXP_0+1_20150705_053000.flac
MCC,EXP,2015-07-05,Eastern Meadowlark,Sturnella,magna,3,2015,Jul,5,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150705_053000.flac,MCCL-EXP_0+1_20150705_053000.flac
MCC,EXP,2015-07-05,Song Sparrow,Melospiza,melodia,9,2015,Jul,5,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150705_053000.flac,MCCL-EXP_0+1_20150705_053000.flac
MCC,EXP,2015-07-05,Red-winged Blackbird,Agelaius,phoeniceus,9,2015,Jul,5,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150705_053000.flac,MCCL-EXP_0+1_20150705_053000.flac
MCC,EXP,2015-07-05,Common Yellowthroat,Geothlypis,trichas,9,2015,Jul,5,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150705_053000.flac,MCCL-EXP_0+1_20150705_053000.flac
MCC,EXP,2015-07-05,Indigo Bunting,Passerina,cyanea,24,2015,Jul,5,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150705_053000.flac,MCCL-EXP_0+1_20150705_053000.flac
MCC,EXP,2015-07-05,Field Sparrow,Spizella,pusilla,55,2015,Jul,5,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150705_053000.flac,MCCL-EXP_0+1_20150705_053000.flac
MCC,EXP,2015-07-10,Brown-headed Cowbird,Molothrus,ater,1,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2015-07-10,Dickcissel,Spiza,americana,1,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2015-07-10,American Robin,Turdus,migratorius,1,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2015-07-10,Common Yellowthroat,Geothlypis,trichas,1,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2015-07-10,Vesper Sparrow,Pooecetes,gramineus,8,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2015-07-10,Field Sparrow,Spizella,pusilla,8,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2015-07-10,Mourning Dove,Zenaida,macroura,15,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2015-07-10,Blue Jay,Cyanocitta,cristata,15,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2015-07-10,Song Sparrow,Melospiza,melodia,16,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2015-07-10,Eastern Meadowlark,Sturnella,magna,30,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2015-07-10,Killdeer,Charadrius,vociferus,51,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2015-07-10,Indigo Bunting,Passerina,cyanea,51,2015,Jul,10,MCC,MCC\MCL_EXP_0424-09062015\MCCL-EXP_0+1_20150710_053300.flac,MCCL-EXP_0+1_20150710_053300.flac
MCC,EXP,2016-05-06,American Robin,Turdus,migratorius,2,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
MCC,EXP,2016-05-06,Eastern Meadowlark,Sturnella,magna,2,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
MCC,EXP,2016-05-06,Ring-necked Pheasant,Phasianus,colchicus,2,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
MCC,EXP,2016-05-06,Brown-headed Cowbird,Molothrus,ater,12,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
MCC,EXP,2016-05-06,Field Sparrow,Spizella,pusilla,12,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
MCC,EXP,2016-05-06,Unknown Bird,,,17,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
MCC,EXP,2016-05-06,Mourning Dove,Zenaida,macroura,22,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
MCC,EXP,2016-05-06,Red-winged Blackbird,Agelaius,phoeniceus,35,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
MCC,EXP,2016-05-06,Canada Goose,Branta,canadensis,36,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
MCC,EXP,2016-05-06,Baltimore Oriole,Icterus,galbula,36,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
MCC,EXP,2016-05-06,Blue Jay,Cyanocitta,cristata,36,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
MCC,EXP,2016-05-06,Bobolink,Dolichonyx,oryzivorus,56,2016,May,6,MCC,MCC\MCL_EXP_0317-08022016\MCCL-EXP_0+1_20160506_054900.flac,MCCL-EXP_0+1_20160506_054900.flac
